,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,date
14,Guam,US,2020-12-17 05:30:43,13.4443,144.7937,7168,119,6513.0,536.0,66.0,4364.637183445067,91915.0,,1.66015625,316.0,GUM,55967.58185216983,,2020-12-16
15,Hawaii,US,2020-12-17 05:30:43,21.0943,-157.4983,20058,278,11958.0,7695.0,15.0,1407.683745423315,747909.0,,1.394812101751041,84000015.0,USA,52823.207182570186,,2020-12-16
16,Idaho,US,2020-12-17 05:30:43,44.2405,-114.4788,125452,1231,48070.0,76151.0,16.0,7020.002070433925,511544.0,,0.9812517935146507,84000016.0,USA,28624.81219205793,,2020-12-16
17,Illinois,US,2020-12-17 05:30:43,40.3495,-88.9861,870600,15777,,854823.0,17.0,6870.362199718573,12055288.0,,1.8121984838042728,84000017.0,USA,95134.61403850325,,2020-12-16
18,Indiana,US,2020-12-17 05:30:43,39.8494,-86.2583,440850,7980,275246.0,158503.0,18.0,6548.36094904221,5050163.0,,1.6107519564477712,84000018.0,USA,75014.83537597336,,2020-12-16
19,Iowa,US,2020-12-17 05:30:43,42.0115,-93.2105,260774,3350,200792.0,56632.0,19.0,8265.236587460817,1131182.0,,1.2846372721206871,84000019.0,USA,35852.833693071785,,2020-12-16
20,Kansas,US,2020-12-17 05:30:43,38.5266,-96.7265,197429,2255,4051.0,191364.0,20.0,6784.781866973488,918265.0,,1.1367890641600311,84000020.0,USA,31519.602761665923,,2020-12-16
21,Kentucky,US,2020-12-17 05:30:43,37.6681,-84.6701,230692,2262,32402.0,196028.0,21.0,5163.582921131426,2940097.0,,0.9805281500875628,84000021.0,USA,65808.24066577836,,2020-12-16
22,Louisiana,US,2020-12-17 05:30:43,31.1695,-91.8678,275545,6933,232725.0,35887.0,22.0,5927.236182115191,3863633.0,,2.516104447549402,84000022.0,USA,83110.43681436518,,2020-12-16
23,Maine,US,2020-12-17 05:30:43,44.6939,-69.3819,17311,267,10650.0,6394.0,23.0,1287.8176954230435,1008178.0,,1.5423719022586797,84000023.0,USA,75001.41346751852,,2020-12-16
24,Maryland,US,2020-12-17 05:30:43,39.0639,-76.8021,241767,5270,8966.0,227531.0,24.0,3999.00424766114,5131430.0,,2.1797846687099565,84000024.0,USA,84877.63163118128,,2020-12-16
25,Massachusetts,US,2020-12-17 05:30:43,42.2302,-71.5301,304112,11513,187221.0,105378.0,25.0,4412.214256562529,9809105.0,,3.7857762929447047,84000025.0,USA,142315.57099068366,,2020-12-16
26,Michigan,US,2020-12-17 05:30:43,43.3266,-84.5361,482815,11588,236369.0,234858.0,26.0,4834.503988592207,7534591.0,,2.4000911322142016,84000026.0,USA,75445.06745215236,,2020-12-16
27,Minnesota,US,2020-12-17 05:30:43,45.6945,-93.9002,386412,4634,356384.0,25394.0,27.0,6851.723658564956,4823852.0,,1.1992381188989991,84000027.0,USA,85534.87177886785,,2020-12-16
28,Mississippi,US,2020-12-17 05:30:43,32.7416,-89.6787,185643,4294,148466.0,32883.0,28.0,6237.6917284719275,1265303.0,,2.313041698313429,84000028.0,USA,42514.77328588051,,2020-12-16
29,Missouri,US,2020-12-17 05:30:43,38.4561,-92.2884,389118,4929,,356988.0,29.0,5896.4113306095,3381644.0,,1.3540100804668849,84000029.0,USA,55098.71561833393,,2020-12-16
30,Montana,US,2020-12-17 05:30:43,46.9219,-110.4544,74644,836,64737.0,9071.0,30.0,6984.050944162399,736059.0,,1.1199828519371953,84000030.0,USA,68869.21325102125,,2020-12-16
31,Nebraska,US,2020-12-17 05:30:43,41.1254,-98.2681,152103,1448,85127.0,65528.0,31.0,7863.025793937991,1582241.0,,0.9519864828438624,84000031.0,USA,81794.58521676916,,2020-12-16
32,Nevada,US,2020-12-17 05:30:43,38.3135,-117.0554,194098,2651,,191447.0,32.0,6301.563946761138,1885929.0,,1.3658049026780286,84000032.0,USA,61228.35986229269,,2020-12-16
33,New Hampshire,US,2020-12-17 05:30:43,43.4525,-71.5639,34114,625,26128.0,6680.0,33.0,2458.8313251860136,932529.0,,1.8694104627164776,84000033.0,USA,68582.8826861002,,2020-12-16
34,New Jersey,US,2020-12-17 05:30:43,40.2989,-74.521,456938,18003,49695.0,347377.0,34.0,4673.115526688801,6945615.0,,4.337288441847859,84000034.0,USA,78197.10003951727,,2020-12-16
35,New Mexico,US,2020-12-17 05:30:43,34.8405,-106.2485,124357,2049,49609.0,72699.0,35.0,5930.717287866583,1767408.0,,1.6476756435102164,84000035.0,USA,84289.56295434678,,2020-12-16
36,New York,US,2020-12-17 05:30:43,42.1657,-74.9481,813336,35941,92735.0,675893.0,36.0,4135.772365789482,22477274.0,,4.465449844945343,84000036.0,USA,115543.23653134766,,2020-12-16
37,North Carolina,US,2020-12-17 05:30:43,35.6301,-79.8064,451874,5979,365273.0,80622.0,37.0,4308.451381586951,6138845.0,,1.3231564551180195,84000037.0,USA,58531.615498121486,,2020-12-16
38,North Dakota,US,2020-12-17 05:30:43,47.5289,-99.78399999999999,88686,1195,84535.0,2956.0,38.0,11637.6357829153,1179668.0,,1.3474505558938277,84000038.0,USA,154799.47825767458,,2020-12-16
39,Northern Mariana Islands,US,2020-12-17 05:30:43,15.0979,145.6739,113,2,29.0,82.0,69.0,204.91803278688525,17542.0,,1.7699115044247788,580.0,MNP,31811.25779776585,,2020-12-16
40,Ohio,US,2020-12-17 05:30:43,40.3888,-82.7649,584766,10907,416028.0,160961.0,39.0,5002.660598335201,7040469.0,,1.3299336828748594,84000039.0,USA,60231.06141619115,,2020-12-16
41,Oklahoma,US,2020-12-17 05:30:43,35.5653,-96.9289,245272,2128,210907.0,32194.0,40.0,6197.391893951207,2403866.0,,0.8677603382960417,84000040.0,USA,60750.15460057706,,2020-12-16
42,Oregon,US,2020-12-17 05:30:43,44.571999999999996,-122.0709,97622,1262,5870.0,90490.0,41.0,2314.558731376565,2343728.0,,1.2927413902603921,84000041.0,USA,55568.37707045271,,2020-12-16
43,Pennsylvania,US,2020-12-17 05:30:43,40.5908,-77.2098,524940,13109,306427.0,205404.0,42.0,4100.456577489638,6737991.0,,2.4972377795557588,84000042.0,USA,28163.029979169638,,2020-12-16
44,Puerto Rico,US,2020-12-17 05:30:43,18.2208,-66.5901,63686,1312,55464.0,6910.0,72.0,1994.117157122755,369658.0,,2.060107401940772,630.0,PRI,11574.621738964346,,2020-12-16
45,Rhode Island,US,2020-12-17 05:30:43,41.6809,-71.5118,76209,1702,4646.0,69973.0,44.0,7193.864980870544,1786663.0,,2.0863677518403336,84000044.0,USA,168654.78340244733,,2020-12-16
46,South Carolina,US,2020-12-17 05:30:43,33.8569,-80.945,260119,4800,130905.0,124414.0,45.0,5052.115926423568,2791674.0,,1.8453092622991785,84000045.0,USA,54220.801543841815,,2020-12-16
47,South Dakota,US,2020-12-17 05:30:43,44.2998,-99.4388,92603,1300,80316.0,10987.0,46.0,10467.64911677833,355614.0,,1.4038422081358055,84000046.0,USA,40197.8615489132,,2020-12-16
48,Tennessee,US,2020-12-17 05:30:43,35.7478,-86.6923,484285,5668,411843.0,66774.0,47.0,7091.413983594503,5161287.0,,1.1703852070578276,84000047.0,USA,75577.03171715935,,2020-12-16
49,Texas,US,2020-12-17 05:30:43,31.0545,-97.5635,1536275,25160,1216415.0,293115.0,48.0,5291.958537145328,12360309.0,,1.624034670403076,84000048.0,USA,42627.80979132864,,2020-12-16
50,Utah,US,2020-12-17 05:30:43,40.15,-111.8624,240715,1096,182744.0,56875.0,49.0,7508.364114564196,2058906.0,,0.4553102216313898,84000049.0,USA,64221.240577699406,,2020-12-16
51,Vermont,US,2020-12-17 05:30:43,44.0459,-72.7107,6009,105,3776.0,2128.0,50.0,962.9977451525588,628360.0,,1.747378931602596,84000050.0,USA,100700.49311766712,,2020-12-16
52,Virgin Islands,US,2020-12-17 05:30:43,18.3358,-64.8963,1828,23,1641.0,164.0,78.0,1704.142894432636,31644.0,,1.2582056892778994,850.0,VIR,29499.94406533169,,2020-12-16
53,Virginia,US,2020-12-17 05:30:43,37.7693,-78.17,292240,4508,27060.0,260672.0,51.0,3423.810549774419,3780026.0,,1.5425677525321653,84000051.0,USA,44285.83663160963,,2020-12-16
54,Washington,US,2020-12-17 05:30:43,47.4009,-121.4905,214265,3042,,202027.0,53.0,2692.9991005783013,3411676.0,,1.4834031472333702,84000053.0,USA,44802.678120362296,,2020-12-16
55,West Virginia,US,2020-12-17 05:30:43,38.4912,-80.9545,66849,1039,44550.0,21260.0,54.0,3730.1069610919203,1350414.0,,1.5542491286331883,84000054.0,USA,75351.74290948233,,2020-12-16
56,Wisconsin,US,2020-12-17 05:30:43,44.2685,-89.6165,478162,4493,399073.0,74596.0,55.0,8212.407388387743,4927703.0,,0.9396397036987464,84000055.0,USA,84633.0417828695,,2020-12-16
57,Wyoming,US,2020-12-17 05:30:43,42.756,-107.3025,40310,328,37458.0,2524.0,56.0,6964.902489637309,457816.0,,0.8136938724882163,84000056.0,USA,79103.04634571557,,2020-12-16
0,Alabama,US,2020-12-18 05:30:33,32.3182,-86.9023,310335,4254,183625.0,122456.0,1.0,6329.2533322728,1752713.0,,1.3707767412634733,84000001.0,USA,35746.41788959625,,2020-12-17
1,Alaska,US,2020-12-18 05:30:33,61.3707,-152.4044,42883,183,7165.0,35508.0,2.0,5858.28622982865,1175723.0,,0.4270113869703192,84000002.0,USA,160717.79589772332,,2020-12-17
2,American Samoa,US,2020-12-18 05:30:33,-14.270999999999999,-170.132,0,0,,0.0,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,,2020-12-17
3,Arizona,US,2020-12-18 05:30:33,33.7298,-111.4312,435036,7677,64500.0,362859.0,4.0,5976.822563646861,4462666.0,,1.764681543596392,84000004.0,USA,35492.436373058605,,2020-12-17
4,Arkansas,US,2020-12-18 05:30:33,34.9697,-92.3731,194543,3112,169745.0,21686.0,5.0,6446.508785858858,1899774.0,,1.599646350678256,84000005.0,USA,62952.199678971876,,2020-12-17
5,California,US,2020-12-18 05:30:33,36.1162,-119.6816,1784859,22257,,1731880.0,6.0,4439.06686799171,28456358.0,,1.2596537919034148,84000006.0,USA,72019.12684082593,,2020-12-17
6,Colorado,US,2020-12-18 05:30:33,39.0598,-105.3111,300414,4226,15874.0,280314.0,8.0,5216.665601618133,3924072.0,,1.4067253856344908,84000008.0,USA,68141.20320848186,,2020-12-17
7,Connecticut,US,2020-12-18 05:30:33,41.5978,-72.7554,160102,5552,9800.0,144750.0,9.0,4490.578177857771,3906494.0,,3.467789284331239,84000009.0,USA,109570.25339054053,,2020-12-17
8,Delaware,US,2020-12-18 05:30:33,39.3185,-75.5071,48768,932,18851.0,29072.0,10.0,5008.195004128311,874587.0,,1.7326935695538055,84000010.0,USA,89815.08866624767,,2020-12-17
9,Diamond Princess,US,2020-12-18 05:30:33,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,,2020-12-17
10,District of Columbia,US,2020-12-18 05:30:33,38.8974,-77.0268,25830,725,18582.0,6523.0,11.0,3659.9414239340053,804207.0,,2.8068137824235384,84000011.0,USA,113950.85221516431,,2020-12-17
11,Florida,US,2020-12-18 05:30:33,27.7663,-81.6868,1168483,20305,,1148178.0,12.0,5440.438161618237,14262140.0,,1.7377231846761998,84000012.0,USA,66404.29575983727,,2020-12-17
12,Georgia,US,2020-12-18 05:30:33,33.0406,-83.6431,568396,10294,,558102.0,13.0,5353.427098082087,4856170.0,,1.8110613023314728,84000013.0,USA,45737.74634391038,,2020-12-17
13,Grand Princess,US,2020-12-18 05:30:33,,,103,3,,100.0,99999.0,,,,2.912621359223301,84099999.0,USA,,,2020-12-17
14,Guam,US,2020-12-18 05:30:33,13.4443,144.7937,7183,119,6580.0,484.0,66.0,4373.7707713010495,92352.0,,1.6566894055408603,316.0,GUM,56233.67371170743,,2020-12-17
15,Hawaii,US,2020-12-18 05:30:33,21.0943,-157.4983,20231,280,11958.0,7829.0,15.0,1417.2891334809924,753607.0,,1.3953256590422085,84000015.0,USA,53225.64469104552,,2020-12-17
16,Idaho,US,2020-12-18 05:30:33,44.2405,-114.4788,126878,1259,48752.0,76867.0,16.0,7099.797713009879,514800.0,,0.9922918078784344,84000016.0,USA,28807.010377350573,,2020-12-17
17,Illinois,US,2020-12-18 05:30:33,40.3495,-88.9861,879428,15985,,863443.0,17.0,6940.0285878406885,12147303.0,,1.817658750915368,84000017.0,USA,95860.75276789344,,2020-12-17
18,Indiana,US,2020-12-18 05:30:33,39.8494,-86.2583,447190,8093,276505.0,163505.0,18.0,6642.534950214782,5102994.0,,1.6055815201592163,84000018.0,USA,75799.58405987684,,2020-12-17
19,Iowa,US,2020-12-18 05:30:33,42.0115,-93.2105,262210,3450,204861.0,53899.0,19.0,8310.750633107982,1135722.0,,1.3157392929331453,84000019.0,USA,35996.729074156836,,2020-12-17
20,Kansas,US,2020-12-18 05:30:33,38.5266,-96.7265,197696,2263,4051.0,191627.0,20.0,6794.015337859221,918265.0,,1.1382754596298708,84000020.0,USA,31519.602761665923,,2020-12-17
21,Kentucky,US,2020-12-18 05:30:33,37.6681,-84.6701,234020,2316,33666.0,198038.0,21.0,5238.073601178959,2968844.0,,0.9896590035039741,84000021.0,USA,66451.6852509125,,2020-12-17
22,Louisiana,US,2020-12-18 05:30:33,31.1695,-91.8678,279321,6964,232725.0,39632.0,22.0,6008.461549382485,3896824.0,,2.493188840080052,84000022.0,USA,83824.4069322065,,2020-12-17
23,Maine,US,2020-12-18 05:30:33,44.6939,-69.3819,17901,276,10688.0,6937.0,23.0,1331.7095815243429,1016341.0,,1.5418133065191888,84000023.0,USA,75608.68374928954,,2020-12-17
24,Maryland,US,2020-12-18 05:30:33,39.0639,-76.8021,243984,5319,9044.0,229621.0,24.0,4035.675060539096,5160976.0,,2.1800609876057453,84000024.0,USA,85366.34423257598,,2020-12-17
25,Massachusetts,US,2020-12-18 05:30:33,42.2302,-71.5301,309247,11558,206843.0,90846.0,25.0,4486.715493631269,9901732.0,,3.737465521088321,84000025.0,USA,143659.45143585722,,2020-12-17
26,Michigan,US,2020-12-18 05:30:33,43.3266,-84.5361,487356,11801,236369.0,239186.0,26.0,4879.973749498968,7587661.0,,2.421433202833247,84000026.0,USA,75976.46586909174,,2020-12-17
27,Minnesota,US,2020-12-18 05:30:33,45.6945,-93.9002,389171,4717,358667.0,25787.0,27.0,6900.645290331,4865880.0,,1.2120635915831344,84000027.0,USA,86280.09770850296,,2020-12-17
28,Mississippi,US,2020-12-18 05:30:33,32.7416,-89.6787,187904,4320,148466.0,35118.0,28.0,6313.66238719903,1267564.0,,2.2990463215258856,84000028.0,USA,42590.74394460761,,2020-12-17
29,Missouri,US,2020-12-18 05:30:33,38.4561,-92.2884,393536,4980,,360727.0,29.0,5958.163582530011,3407160.0,,1.3539233970870548,84000029.0,USA,55514.459803031496,,2020-12-17
30,Montana,US,2020-12-18 05:30:33,46.9219,-110.4544,75483,849,65393.0,9241.0,30.0,7062.551811508096,742540.0,,1.1247565677039864,84000030.0,USA,69475.60672094673,,2020-12-17
31,Nebraska,US,2020-12-18 05:30:33,41.1254,-98.2681,153400,1453,85915.0,66032.0,31.0,7930.0747308737355,1595977.0,,0.9471968709256844,84000031.0,USA,82504.67326437858,,2020-12-17
32,Nevada,US,2020-12-18 05:30:33,38.3135,-117.0554,196379,2671,,193708.0,32.0,6375.6186374975805,1900403.0,,1.3601250642889515,84000032.0,USA,61698.27112652736,,2020-12-17
33,New Hampshire,US,2020-12-18 05:30:33,43.4525,-71.5639,34888,629,26707.0,6928.0,33.0,2519.9472534972506,940070.0,,1.8357459724492176,84000033.0,USA,69137.48583338666,,2020-12-17
34,New Jersey,US,2020-12-18 05:30:33,40.2989,-74.521,461744,18080,50167.0,351083.0,34.0,4721.020378983111,6949870.0,,4.311639997138292,84000034.0,USA,78245.00489181161,,2020-12-17
35,New Mexico,US,2020-12-18 05:30:33,34.8405,-106.2485,126045,2103,50784.0,73158.0,35.0,6011.219799039407,1796603.0,,1.6684517434249673,84000035.0,USA,85681.90348378432,,2020-12-17
36,New York,US,2020-12-18 05:30:33,42.1657,-74.9481,825059,36067,93418.0,685999.0,36.0,4191.875204750431,22680046.0,,4.421014164854826,84000036.0,USA,116585.57525791807,,2020-12-17
37,North Carolina,US,2020-12-18 05:30:33,35.6301,-79.8064,457660,6065,365273.0,86322.0,37.0,4363.618750574461,6183484.0,,1.32521959533278,84000037.0,USA,58957.23184520643,,2020-12-17
38,North Dakota,US,2020-12-18 05:30:33,47.5289,-99.78399999999999,89063,1204,84875.0,2984.0,38.0,11687.106823329335,1186154.0,,1.3518520597779098,84000038.0,USA,155650.59010946614,,2020-12-17
39,Northern Mariana Islands,US,2020-12-18 05:30:33,15.0979,145.6739,115,2,29.0,84.0,69.0,208.5449006238213,17542.0,,1.7391304347826086,580.0,MNP,31811.25779776585,,2020-12-17
40,Ohio,US,2020-12-18 05:30:33,40.3888,-82.7649,596178,11111,426525.0,161759.0,39.0,5100.290013773515,7107765.0,,1.3241011912549607,84000039.0,USA,60806.77725402298,,2020-12-17
41,Oklahoma,US,2020-12-18 05:30:33,35.5653,-96.9289,248255,2144,214290.0,31770.0,40.0,6272.575664567671,2406841.0,,0.8638055792815588,84000040.0,USA,60825.338371193524,,2020-12-17
42,Oregon,US,2020-12-18 05:30:33,44.571999999999996,-122.0709,98936,1283,5870.0,91783.0,41.0,2345.71287873094,2392813.0,,1.2967979299749333,84000041.0,USA,56732.15281085568,,2020-12-17
43,Pennsylvania,US,2020-12-18 05:30:33,40.5908,-77.2098,534948,13329,317601.0,204018.0,42.0,4178.631929772788,6800942.0,,2.4916440476457526,84000042.0,USA,28363.553507193297,,2020-12-17
44,Puerto Rico,US,2020-12-18 05:30:33,18.2208,-66.5901,64751,1323,55479.0,7949.0,72.0,2027.4641214844007,370723.0,,2.0432116878503805,630.0,PRI,11607.96870332599,,2020-12-17
45,Rhode Island,US,2020-12-18 05:30:33,41.6809,-71.5118,77290,1719,4695.0,70993.0,44.0,7295.907627333835,1806204.0,,2.072713158235218,84000044.0,USA,170499.3859505872,,2020-12-17
46,South Carolina,US,2020-12-18 05:30:33,33.8569,-80.945,262774,4843,132358.0,125573.0,45.0,5103.68220103117,2808022.0,,1.843028610136467,84000045.0,USA,54538.317723610206,,2020-12-17
47,South Dakota,US,2020-12-18 05:30:33,44.2998,-99.4388,93197,1301,83140.0,8756.0,46.0,10534.793632348737,356916.0,,1.395967681363134,84000046.0,USA,40345.036901224084,,2020-12-17
48,Tennessee,US,2020-12-18 05:30:33,35.7478,-86.6923,493230,5845,418724.0,68661.0,47.0,7222.396149226834,5196858.0,,1.1850455162905744,84000047.0,USA,76097.89998029044,,2020-12-17
49,Texas,US,2020-12-18 05:30:33,31.0545,-97.5635,1553765,25406,1216415.0,310157.0,48.0,5351.618735088615,12444012.0,,1.6224917818538949,84000048.0,USA,42916.4818271947,,2020-12-17
50,Utah,US,2020-12-18 05:30:33,40.15,-111.8624,243918,1126,186564.0,56228.0,49.0,7608.271848851421,2076195.0,,0.4616305479710395,84000049.0,USA,64760.51776099375,,2020-12-17
51,Vermont,US,2020-12-18 05:30:33,44.0459,-72.7107,6149,105,3897.0,2147.0,50.0,985.4340381000306,633446.0,,1.7075947308505448,84000050.0,USA,101515.57158860171,,2020-12-17
52,Virgin Islands,US,2020-12-18 05:30:33,18.3358,-64.8963,1878,23,1667.0,188.0,78.0,1750.7551180221499,32463.0,,1.2247071352502663,850.0,VIR,30263.45228772793,,2020-12-17
53,Virginia,US,2020-12-18 05:30:33,37.7693,-78.17,296093,4553,27307.0,264233.0,51.0,3468.95133148904,3810790.0,,1.5376925493003888,84000051.0,USA,44646.259940373864,,2020-12-17
54,Washington,US,2020-12-18 05:30:33,47.4009,-121.4905,217205,3117,,211223.0,53.0,2813.762452079103,3432892.0,,1.4197372412666558,84000053.0,USA,45081.29004570387,,2020-12-17
55,West Virginia,US,2020-12-18 05:30:33,38.4912,-80.9545,68485,1071,45582.0,21832.0,54.0,3821.3941155496727,1364955.0,,1.5638460976856243,84000054.0,USA,76163.11608366948,,2020-12-17
56,Wisconsin,US,2020-12-18 05:30:33,44.2685,-89.6165,482443,4561,403706.0,74176.0,55.0,8285.933339905614,4966237.0,,0.9453966582580741,84000055.0,USA,85294.86122126931,,2020-12-17
57,Wyoming,US,2020-12-18 05:30:33,42.756,-107.3025,40593,351,37953.0,2289.0,56.0,7013.8002173616305,457212.0,,0.8646811026531668,84000056.0,USA,78998.68511763964,,2020-12-17
0,Alabama,US,2020-12-19 05:30:27,32.3182,-86.9023,315683,4296,183625.0,127762.0,1.0,6438.325292641416,1764750.0,,1.3608588362376182,84000001.0,USA,35991.91138005195,,2020-12-18
1,Alaska,US,2020-12-19 05:30:27,61.3707,-152.4044,43377,183,7165.0,36004.0,2.0,5926.087937174062,1184922.0,,0.4221258534785016,84000002.0,USA,161975.2715143976,,2020-12-18
2,American Samoa,US,2020-12-19 05:30:27,-14.270999999999999,-170.132,0,0,,0.0,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,,2020-12-18
3,Arizona,US,2020-12-19 05:30:27,33.7298,-111.4312,442671,7819,65350.0,369502.0,4.0,6081.717423551429,4514548.0,,1.7663230706325916,84000004.0,USA,35800.15543948198,,2020-12-18
4,Arkansas,US,2020-12-19 05:30:27,34.9697,-92.3731,197421,3139,171864.0,22418.0,5.0,6541.876145700649,1913448.0,,1.5900030898435324,84000005.0,USA,63405.310616594055,,2020-12-18
5,California,US,2020-12-19 05:30:27,36.1162,-119.6816,1833771,22544,,1779825.0,6.0,4561.1075843543385,28741027.0,,1.241264125136292,84000006.0,USA,72739.58491274966,,2020-12-18
6,Colorado,US,2020-12-19 05:30:27,39.0598,-105.3111,304107,4259,16062.0,283786.0,8.0,5280.794257628758,3971864.0,,1.4004939051057688,84000008.0,USA,68971.10754860094,,2020-12-18
7,Connecticut,US,2020-12-19 05:30:27,41.5978,-72.7554,162782,5581,9800.0,147401.0,9.0,4565.747441931042,3945648.0,,3.4285117519136024,84000009.0,USA,110668.4539000647,,2020-12-18
8,Delaware,US,2020-12-19 05:30:27,39.3185,-75.5071,49109,939,18851.0,29404.0,10.0,5043.213756105175,882919.0,,1.7389887800606814,84000010.0,USA,90670.73746821613,,2020-12-18
9,Diamond Princess,US,2020-12-19 05:30:27,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,,2020-12-18
10,District of Columbia,US,2020-12-19 05:30:27,38.8974,-77.0268,26104,728,18743.0,6633.0,11.0,3698.765425101559,812902.0,,2.7888446215139444,84000011.0,USA,115182.87663177705,,2020-12-18
11,Florida,US,2020-12-19 05:30:27,27.7663,-81.6868,1181483,20401,,1161082.0,12.0,5500.965953722221,14394820.0,,1.726728188217689,84000012.0,USA,67022.05171801853,,2020-12-18
12,Georgia,US,2020-12-19 05:30:27,33.0406,-83.6431,576537,10332,,566205.0,13.0,5430.102954360959,4904046.0,,1.7920792594404176,84000013.0,USA,46188.66555472076,,2020-12-18
13,Grand Princess,US,2020-12-19 05:30:27,,,103,3,,100.0,99999.0,,,,2.912621359223301,84099999.0,USA,,,2020-12-18
14,Guam,US,2020-12-19 05:30:27,13.4443,144.7937,7193,119,6613.0,461.0,66.0,4379.8598298717025,92741.0,,1.6543862088141248,316.0,GUM,56470.53809010589,,2020-12-18
15,Hawaii,US,2020-12-19 05:30:27,21.0943,-157.4983,20413,281,11958.0,7984.0,15.0,1428.3070786059757,758327.0,,1.3895069969836324,84000015.0,USA,53559.00815892962,,2020-12-18
16,Idaho,US,2020-12-19 05:30:27,44.2405,-114.4788,128218,1275,49318.0,77625.0,16.0,7174.780995654886,519125.0,,0.9944001622237127,84000016.0,USA,29049.027315738374,,2020-12-18
17,Illinois,US,2020-12-19 05:30:27,40.3495,-88.9861,886805,16206,,870599.0,17.0,6998.24437229661,12259595.0,,1.8274592497787,84000017.0,USA,96746.90796216266,,2020-12-18
